"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ALDH1B1",1117.51351017481,-0.876793863618327,0.0972641171065601,4.25334640444057e-20,7.23148838875282e-19
"ALDH1L2",130.231447724705,0.561963604866889,0.154328156803755,0.000111826738789898,0.000345566399847839
"ALDH2",1231.06920582881,-0.0103912861295469,0.07621574796894,0.894661215386879,0.923974244401931
"ALDH3A2",5483.96930196264,-0.724948768562206,0.0693392116974195,4.30186383295983e-26,1.08688151869055e-24
"ALDH3B1",103.527130577151,0.41261226997918,0.207056508907843,0.0263722790085027,0.0482429494654479
"ALDH4A1",1605.05528668232,-0.444126851322473,0.0903904004080554,5.87792591095574e-07,2.57274811829638e-06
"ALDH5A1",386.311150894913,-0.240288961643428,0.0846308407987705,0.00394771495903507,0.00886361717871967
"ALDH6A1",443.74369053717,0.359375545988701,0.0926147532169777,7.06967182101792e-05,0.000225994633755459
"ALDH7A1",1621.0126224328,-0.0992114623566658,0.0510236692364404,0.0537171868609441,0.0898182743612607
"ALDH8A1",9.48560128920986,0.364017535504146,0.407946382008669,0.164466215041977,0.235845725732014
"ALDH9A1",1456.96626272469,-0.191169477084758,0.054542953511756,0.000412732719158175,0.00114653661823301
"ALDOA",83398.8602126027,0.939533675924058,0.0836807326353473,4.35779867004022e-30,1.40772460608978e-28
"ALDOC",6622.64904240449,0.874749656092942,0.0957414264955836,1.12615915909086e-20,2.01306513714958e-19
"ALG1",349.42359663578,-0.722657372773983,0.0995322907887209,1.33627445435974e-13,1.31020080646979e-12
"ALG10",71.7673626518027,-0.396412695563147,0.187414340687437,0.0201545944424235,0.0380899094717344
"ALG10B",296.926234225253,-0.207019993376341,0.125144574400046,0.0851525084597967,0.133785728507706
"ALG11",1312.50211818088,0.113522039674541,0.0935970368562185,0.216354679428369,0.29711198290892
"ALG12",512.003819341073,-0.176718063568533,0.100461656574753,0.0708508854468461,0.114263396428051
"ALG13",1406.16948053473,-0.122304883539685,0.060786471330885,0.0419880750266889,0.0723325661587279
"ALG14",129.954633577423,-1.06499626770069,0.174354922418498,1.56059543938074e-10,1.09508035292465e-09
"ALG2",712.07509318479,0.173944498416526,0.0705456717684246,0.0123920418791338,0.0246776791714586
"ALG3",465.709727481208,0.15522748036678,0.0867264052231492,0.0680963683323664,0.110500834511348
"ALG5",208.270091966768,0.0302307506270264,0.109828242323821,0.792714552314846,0.843786797546625
"ALG6",94.9627268925625,-0.462164339843069,0.152240278983897,0.00126294439851676,0.00318242988844801
"ALG8",611.528993660603,-0.306179879311171,0.0930508110927371,0.000785255043336794,0.00206022679245288
"ALG9",817.199516323469,0.154991157059812,0.0773883872207874,0.0408737235296576,0.0707023961227296
"ALK",10.7906568298907,0.656103933339796,0.512684043301111,0.0388209314773678,0.0675201055571306
"ALKBH1",262.906532595402,0.152112898985361,0.0955253179094753,0.10382604707016,0.158699889438039
"ALKBH2",154.734481440779,-0.292771405400953,0.132760829405822,0.0210918922729528,0.039662404492486
"ALKBH3",277.215822004003,-0.358498696823133,0.10886378597817,0.000668617660644691,0.00177924293631398
"ALKBH4",263.130862737291,-0.150929792812542,0.120903031301099,0.195279738120357,0.272746329724928
"ALKBH5",7730.33585011862,0.834078729706437,0.0889032336195245,1.54387177668274e-21,2.90017034685262e-20
"ALKBH6",287.139251108799,-0.176037417225066,0.124598595439802,0.14273840676782,0.208961542318512
"ALKBH7",915.534726599354,-0.0974380771171017,0.113379765500662,0.376066972660797,0.47086458578584
"ALKBH8",284.135322321716,-0.0163638563397919,0.162220011366674,0.909584258472762,0.935135084073268
"ALMS1",663.341774048324,0.43129452672704,0.152648909589865,0.00252201111802919,0.00592893841782302
"ALMS1P1",14.7814062698943,1.30875141235652,0.504114416271617,0.000805307613105469,0.00210855619063221
"ALOX12-AS1",58.1920546723956,0.059425397650963,0.172254732313988,0.71712569002359,0.782012401743731
"ALOX12B",26.7146471900859,1.10892870081659,0.349092346854412,0.00018686932687491,0.000553811619129608
"ALOX15",46.2926501349463,-0.611121328746132,0.27556104243935,0.00833237729832332,0.0172997481150773
"ALOX15B",15.9999391013126,1.52399482564329,0.423219581821507,2.71376047781136e-05,9.30921328544794e-05
"ALOXE3",3.68484431503665,2.58676042917755,0.900559827669251,0.000259165944929754,0.000749290705414616
"ALPK1",53.8779581325762,0.00609394001359189,0.18504920083752,0.969345375462847,0.977795186076989
"ALPK2",15691.9883314777,0.471804156595082,0.098263164970536,8.47311406068694e-07,3.65036040385394e-06
"ALPK3",21500.2427642482,0.752941879674358,0.118610051774945,6.07645532340563e-11,4.46116383118538e-10
"ALPL",11.9036223570638,-0.122274570777333,0.299305621076706,0.58952548279111,0.672967500706201
"ALS2",1812.74907781735,0.510914206727472,0.0778597865488826,2.44650405526116e-11,1.88810829179498e-10
"ALS2CL",346.949497024745,0.470583785133524,0.149548155249261,0.000831283037363511,0.00217091239294152
"ALYREF",945.262104951182,-0.610856761323287,0.102837764751876,1.0874970663204e-09,6.90516740250476e-09
"AMACR",446.75867996665,0.0680247231252272,0.117861951791277,0.549016198768117,0.635715546581408
"AMBRA1",963.01908001022,0.462568187758545,0.0958987045284091,7.91355041142023e-07,3.41661400817642e-06
"AMD1",1740.1462944294,-0.229724513601171,0.0980212207940068,0.0176003823550007,0.0337636179005263
"AMD1P3",11.9917970262638,0.148038735636453,0.36488334276124,0.52355608312308,0.612581950953788
"AMDHD2",478.543719254789,0.73834862221642,0.10692688476701,1.46223411649221e-12,1.28656688557121e-11
