"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM26",22.9826315647137,0.0801964059673926,0.449402684744433,0.17845110563369,0.858368716841413,0.931144503614604
"TMEM260",368.708357140998,0.113533995471148,0.147106190080788,0.771782583783846,0.440243208606503,0.658773572396719
"TMEM263",2382.05708686856,0.154951193297458,0.108290379800661,1.43088604530421,0.15246287707911,0.346856668135579
"TMEM263-DT",65.3007045545568,0.29628734939217,0.365905868455005,0.809736533177806,0.41809161624037,0.63996793108322
"TMEM266",10.4701043847859,-0.0905070244092106,0.699594790630282,-0.129370638005567,0.897064379887115,0.952086935827863
"TMEM267",80.3092717218474,-0.291721977612945,0.264035539186668,-1.1048587569369,0.26922079581528,0.493850743499957
"TMEM268",171.952158077553,-0.114531090833685,0.201378642231721,-0.568735043420825,0.569535962303996,0.75610752932717
"TMEM272",9.19517205928874,-1.68705826216168,0.762802015840179,-2.21165941768453,0.026990206560276,0.11052890053464
"TMEM276",400.381332199632,0.299102393578079,0.168607657471756,1.77395497964369,0.0760705974154879,0.222482969220979
"TMEM30A",2972.85552043462,0.0616784500065465,0.1357804378924,0.454251370550328,0.649647912804728,0.809639646382135
"TMEM30A-DT",166.888872358514,-0.385774392445896,0.243508932116966,-1.58423097293448,0.113141167355271,0.287486208867943
"TMEM33",808.006512431592,0.04735590184683,0.124449784535416,0.380522168227245,0.703557844095805,0.84450253991011
"TMEM35A",50.4365093559961,0.467570007649265,0.310745744815835,1.50467066870496,0.132408767639611,0.316818997071357
"TMEM35B",60.110182822522,0.887132338661417,0.314907935380965,2.81711649339098,0.00484569464192591,0.0319760677168151
"TMEM37",32.638820051245,0.705782271625505,0.353509945728078,1.99649905230219,0.0458796288094016,0.158744614609782
"TMEM38A",1052.98936407201,-0.317837512753193,0.143367004912523,-2.21695021770962,0.0266264935825494,0.109296853260947
"TMEM38B",465.755690403463,-0.257275394368347,0.141589486083148,-1.81705154447176,0.0692092212455412,0.209400178351438
"TMEM39A",577.600193996984,-0.202373087859857,0.136365033398186,-1.48405410695664,0.137794566955383,0.325407025698791
"TMEM39B",260.187652066502,-0.674848172329544,0.150824171882323,-4.47440329959894,7.6624994305324e-06,0.00019337523961988
"TMEM40",445.807865907063,-0.640737197749915,0.219957360211388,-2.91300639875902,0.00357967266113443,0.0256779489405138
"TMEM41A",966.345614850186,0.104023413003719,0.103100755375848,1.008949086983,0.312999051988234,0.540158511340112
"TMEM41B",1291.59900437629,0.322786083799651,0.118263911444322,2.72937094551973,0.0063455280758594,0.039043185485861
"TMEM42",214.324023362631,0.583032838648223,0.160003883364741,3.6438668011523,0.000268572447495858,0.00356211877731348
"TMEM43",1586.83204343269,-0.0597734912818838,0.106859667352294,-0.559364377252114,0.575913067761965,0.760004011176625
"TMEM44",462.450794809982,-0.066286383078823,0.125820696507276,-0.526832110446868,0.598310182115396,0.775795484461037
"TMEM44-AS1",46.7642135343347,0.105841513681108,0.329689390319421,0.321034030177807,0.748184602359258,0.869929841754082
"TMEM44-AS2",25.8006836792565,-0.303639092358012,0.419748938968925,-0.723382632256018,0.469444838454978,0.682386461382307
"TMEM45A",1520.83608812983,0.217085597194962,0.153300696590906,1.41607704350013,0.156752948570793,0.352466089454151
"TMEM45B",5.58065870608178,-0.00338212244407458,0.84140965858906,-0.0040195907065602,0.996792839270899,NA
"TMEM47",4198.66767634521,-0.061850376894832,0.117464271389741,-0.526546294997357,0.598508695039703,0.77582146931194
"TMEM50A",1647.41347451413,0.226807820161291,0.10560967180672,2.14760463015527,0.0317451772926062,0.123803865967007
"TMEM50B",829.726690831383,0.499655009918251,0.130857673883358,3.8183088166738,0.000134369657272348,0.00205670739493977
"TMEM51",728.499607448079,-0.173524257642696,0.0943004661794603,-1.84012088882432,0.0657504911655905,0.202671430666068
"TMEM51-AS1",469.590945035924,0.00181417950266953,0.213234137578024,0.00850792243341293,0.993211741940357,0.996774548807102
"TMEM52",54.1024837461378,0.317497932029234,0.501236829218634,0.633428977124793,0.52645354711346,0.724164621117706
"TMEM53",189.321087444862,0.134291906769175,0.17562957917288,0.764631489761677,0.44449101243639,0.662905028239468
"TMEM54",115.795221373627,0.489419255790095,0.210605368559965,2.32386885071614,0.0201325241997161,0.0896937260044406
"TMEM59",3486.00749916215,0.00484716818436564,0.104579060790368,0.0463493183791539,0.963031831137365,0.982509878680975
"TMEM59L",100.041964541413,0.213367882665215,0.263452472591438,0.80989136509683,0.41800261507479,0.63996793108322
"TMEM60",244.556299452151,-0.22445068579815,0.156725638071747,-1.43212488115951,0.152108084916682,0.346457346152904
"TMEM62",293.509178192916,-0.201089596340065,0.131344198842951,-1.53101239423988,0.125766329480129,0.306836668584324
"TMEM63A",495.733755890283,0.0110381523459789,0.149085763664433,0.074038942918949,0.940979398311717,0.972566650652604
"TMEM63B",1951.99027643268,-0.208782326862889,0.101651569310985,-2.05390165914858,0.0399852107230497,0.145209449467917
"TMEM63C",76.9110335033462,0.124100870425817,0.290318705049397,0.427464260026588,0.669041211437001,0.821443905131095
"TMEM64",1200.63689063344,0.135544513725118,0.099176456853999,1.36670050559134,0.171719199332269,0.374354743980629
"TMEM65",3975.16788289449,-0.0331933092473776,0.0935623385448885,-0.35477212053066,0.722760316123133,0.855678925359095
"TMEM67",602.314163742958,-0.141893993647109,0.151280843111259,-0.937950838512673,0.348269675111886,0.576910392052077
"TMEM68",198.449932348352,0.0270416231519928,0.17345006633006,0.15590436904495,0.876108401423492,0.941286016062263
"TMEM69",716.170692855985,0.0319642755254978,0.119003861011282,0.26859864254713,0.788238557009614,0.891904212226405
"TMEM70",651.834664548019,0.208384310121115,0.125977580717286,1.65413805325221,0.0980994658658261,0.261598129006493
"TMEM71",1586.04629802437,1.04657487072892,0.168484382987666,6.21170254578156,5.24135740191182e-10,4.14257829565649e-08
"TMEM72",89.2847808998959,-0.264871519967297,0.24915464368546,-1.06308080816538,0.287745306988793,0.513371167445221
"TMEM72-AS1",9.50412174162804,-1.185022135043,0.716289762236804,-1.65438932331303,0.0980484343817544,0.261527016425567
"TMEM74",45.1488166648427,1.74486617006795,0.371445918623281,4.69749721987816,2.63368768540886e-06,7.78819072685191e-05
"TMEM74B",414.388339178322,0.519399420219603,0.258763884228503,2.00723304864656,0.0447248542057573,0.156191155840472
"TMEM79",55.9078915719909,0.20757613134325,0.282815118159727,0.733964056426489,0.462970644818935,0.677563637076984
"TMEM80",352.972242241323,0.719660388930141,0.215162938536704,3.34472281250879,0.000823648418361861,0.00851468361322359
"TMEM81",18.9929726058631,0.593623586477914,0.51258505247154,1.15809773151915,0.246824155647153,0.468316607392563
"TMEM86A",90.897391706529,0.942507757983175,0.302184933173129,3.11897667460207,0.00181480327490559,0.0153700036630176
"TMEM86B",45.4174735867812,0.0388261720062315,0.349277543434002,0.111161375061514,0.911488379988876,0.958868183342133
"TMEM87A",1059.11913559878,-0.3801134076921,0.114611710322393,-3.31653202471958,0.000911421411263527,0.00920854208678079
"TMEM87B",476.114488736669,0.0863839480652448,0.191977372929226,0.449969424767005,0.652732487119261,0.811409770586571
"TMEM88",96.3206263040629,0.176150906797304,0.245505774644573,0.717502091559041,0.473064346324277,0.685848345524864
"TMEM8B",889.762799742045,0.0587869368377574,0.148380394410761,0.396190730394054,0.691964329095515,0.836364448794233
"TMEM9",1682.70647925313,0.254781044354405,0.108537058585595,2.34741062338149,0.0189044080178331,0.0857354842498912
