"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EIF1",7685.76486978003,0.125732875979395,0.0905734678826323,1.38818661710428,0.165080226380326,0.26469609069492
"EIF1AD",530.514525217632,0.147934327185333,0.0918006439665265,1.61147374128742,0.107076506030612,0.186470059075198
"EIF1AX",3792.20174234253,-0.129484108647548,0.0811970265004407,-1.59469027658107,0.110781513470026,0.191553964698218
"EIF1B",3689.28866591558,-0.430458510299623,0.0741236749459972,-5.80730125176921,6.34878451398996e-09,5.82696660873051e-08
"EIF1B-AS1",60.2180417157071,-0.0978881549026736,0.222603994316039,-0.439741232871583,0.660124535196175,0.75548627432331
"EIF2A",1346.91367482022,0.0739931589173458,0.0693224186091179,1.06737705351229,0.285801606004521,0.406425409132038
"EIF2AK1",1864.38015723124,0.0421744088422106,0.0611418032487093,0.68978025837177,0.49033238527271,0.610591347108887
"EIF2AK2",1026.78814627088,-0.163708328084388,0.0825197553856128,-1.98386831516142,0.0472705219390288,0.0951003239598577
"EIF2AK3",1041.85151675235,0.00434598235719314,0.158951666111345,0.0273415338355044,0.978187330029179,0.986036375806745
"EIF2AK3-DT",36.8754776709459,-0.0588832441315909,0.25223842652574,-0.233442798318368,0.815417582788152,0.874490400322366
"EIF2AK4",1574.17855409522,-0.165453702206213,0.0698735297522625,-2.36790244879329,0.0178892520356353,0.0418921125339343
"EIF2B1",816.021830719344,-0.264073645223194,0.075311166486554,-3.50643413909066,0.000454153812784862,0.00168387835074362
"EIF2B2",587.688909417508,-0.0291770498148164,0.0919288789917821,-0.317387203399105,0.750949815879532,0.825114320290375
"EIF2B3",433.47307218066,-0.781720990986572,0.113684264231916,-6.87624620934221,6.14502592481468e-12,8.42786345564045e-11
"EIF2B4",685.944070840705,-0.0481904729689186,0.0770390672965796,-0.625532923229694,0.53162134715109,0.646262359381978
"EIF2B5",1006.68456606344,-0.121637714596481,0.0778211697102625,-1.56304145837634,0.118042843706907,0.201509393475318
"EIF2D",726.872008673193,-0.174856080068804,0.0787591610145326,-2.22013639831104,0.0264095100906737,0.058219356268619
"EIF2S1",1624.73511516277,-0.208229396525402,0.0825842331323052,-2.52141829774946,0.0116882815161749,0.0291093953789925
"EIF2S2",1975.78038467356,-0.0712257926518776,0.0775305371999063,-0.918680499636261,0.358262712463973,0.483726859865149
"EIF2S3",7988.30029604347,0.115644750945726,0.0445596661105591,2.59527866880318,0.00945142541197633,0.0242313330077454
"EIF3A",7370.28018609992,0.145116348252722,0.104954581238295,1.38265854182432,0.166769589592674,0.266908066507252
"EIF3B",4077.80261446169,0.507785407243318,0.0613535217519111,8.27638565389283,1.26970319498357e-16,2.82173597017846e-15
"EIF3C",8521.25822832885,-0.272648139998211,0.0648360743326275,-4.20519198308412,2.60860630929437e-05,0.000128372383392642
"EIF3CL",59.4619302478975,4.45646576250731,2.33507315549376,1.90849085478223,0.0563278040502277,0.110004315585514
"EIF3D",3260.03965135574,0.470004922932436,0.058142880241966,8.08361954166142,6.28722676951164e-16,1.27649755623418e-14
