"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CES1",1099.68828582917,0.412351999824792,0.090931583709216,1.00562425976057e-06,2.09100492632973e-05
"CES1P1",23.2290577567724,0.158821471195837,0.204492540376029,0.155334573179877,0.331094901475665
"CES2",1499.59308357646,0.181774900291272,0.0666674093845038,0.00349967471721829,0.0203762844011841
"CES3",27.8029743008747,0.0984637042256243,0.20203550194701,0.256843849894027,0.461778519319311
"CES4A",211.755531192578,-0.120278191841911,0.117073785353303,0.211395653199192,0.404115752549232
"CETN2",775.409684891818,0.0190281256603069,0.0831671847293077,0.808905532165895,0.899889371925529
"CETN3",289.281832636792,0.0351086021206396,0.109645447746613,0.699293317140706,0.831813263221684
"CETN4P",11.3999394533354,-0.110332571760998,0.211430691668289,0.203048753961848,0.394495968120485
"CETP",6.29300279381152,-0.0496335586666201,0.193308325933928,0.433779284312389,0.635235752708744
"CFAP119",62.9287837323337,-0.203230533453708,0.175969572446548,0.0876611488797989,0.225895187190513
"CFAP20",1325.19069154322,0.198423455357633,0.0785470743262927,0.00587431534846089,0.0304199980293601
"CFAP206",10.5418456442142,0.0515599180102776,0.194627178523487,0.409608615841389,0.615229148170934
"CFAP20DC",46.0708025348741,-0.0310850438885325,0.140894278417383,0.751716829975452,0.866039832776457
"CFAP221",42.1977295970781,0.276812175254186,0.224393646376062,0.0414132883490627,0.132689760225743
"CFAP251",206.589920706857,0.239793067580521,0.127443549399088,0.0209098772368532,0.0812413400375158
"CFAP298",433.51032104643,0.0132943377372452,0.104963276218708,0.886792643536193,0.943922143230054
"CFAP298-TCP10L",86.2520703242335,-0.0545860831428213,0.163981191636345,0.571046258004917,0.745802009978194
"CFAP299",18.1178287898873,0.553455670394571,0.388294518491387,0.00802791597959537,0.0387680192394234
"CFAP300",9.37716226226553,-0.0630813684979309,0.193105838223573,0.38952187891305,0.596348238789529
"CFAP36",487.111378384215,-0.151316791255675,0.0922375029578579,0.0635878402130435,0.180072640803688
"CFAP410",556.75410618248,0.0438113172624158,0.0878307312937962,0.57679896147575,0.749751614076045
"CFAP418",135.409673755688,-0.0571957449491289,0.11296211721252,0.539806370051456,0.722582791820339
"CFAP44",251.627919325394,-0.138557462351626,0.133136891646141,0.177336092751794,0.362159620442534
"CFAP46",52.8443428392079,-0.30041000040689,0.216429531620742,0.0284367070307684,0.101483533278082
"CFAP53",9.035821676635,0.0878882870286953,0.212361020907178,0.173384441650796,0.356301777742009
"CFAP57",85.4163470167566,0.00931631465062174,0.135282992949082,0.925403688790758,0.964945339586674
"CFAP58",83.9935729010799,0.154233888362913,0.176436810731878,0.172591092997727,0.355196003677916
"CFAP68",236.516625062121,-0.13408681455792,0.115854996679145,0.158592704952316,0.335563555170607
"CFAP69",17.2389170930021,0.213260142519086,0.279281047088036,0.070925953290014,0.193990096010939
"CFAP70",57.6129381395432,-0.839838323252512,0.24142522624002,3.19072779400379e-05,0.000414359409860219
"CFAP73",8.54054224478207,-0.0576707382004622,0.189211876290837,0.448647819695959,0.647574266611409
"CFAP74",162.544377986359,-0.185777378744994,0.254528062673842,0.0938811930421176,0.236336039817966
"CFAP77",19.384196028742,0.43167351564775,0.514545056754136,0.017637848367897,0.0714439491659779
"CFAP97",673.677882092992,0.212904976935849,0.130140966486034,0.0405550106190165,0.130773643867738
"CFB",40.0288612218976,-2.55983840228773,0.323113713093455,1.20519798019022e-16,2.86868835021592e-14
"CFC1",28.1481829796004,-0.061627134920749,0.206898909224414,0.122260326696963,0.282514042729116
"CFD",20.6776344501357,-0.593765791395492,0.437758314864108,0.00810022563801232,0.0390754884777714
"CFDP1",994.139084742549,0.00946078651603784,0.0882819379813268,0.905960006660537,0.954892298577703
"CFH",231.419789661982,-0.816693217860175,0.135472047409815,1.29602909019939e-10,7.28110752848041e-09
"CFI",224.279319301772,-1.79490984137788,0.219623578124736,1.53233297829082e-17,4.77929372022087e-15
"CFL1",14621.3502634737,-0.113248422731059,0.0757889191465732,0.104040780963435,0.253174297501821
"CFL1P1",12.4782106265168,0.00127793180553806,0.179170528535632,0.98716842554153,0.99426252585204
"CFL2",5059.7426372635,0.389903842012328,0.0860030771099689,1.04568757432957e-06,2.16188436795679e-05
"CFLAR",1550.67620604183,-0.00403364653594732,0.076612617454683,0.953538563737047,0.979195766235422
"CFP",14.9078984522882,-0.0981733356600123,0.195406616312973,0.286292894636877,0.493711960341382
"CFTR",6.85319321953918,0.139327039598544,0.262139669949018,0.0327573566388657,0.112110468078809
"CGAS",12.0121668912649,-0.171498880186673,0.271797143799094,0.0700612192714005,0.192293651436752
"CGB7",28.5500543772585,-0.029866266019893,0.163836614022394,0.746401157947674,0.862552507172188
"CGGBP1",2037.37508018611,0.190442998932221,0.0934842452752697,0.0213470450632984,0.082338602387008
"CGN",64.6732766133413,-0.279200850988315,0.219149516704389,0.038332495603856,0.126056143514589
"CGNL1",11297.3828456158,0.0488060840449041,0.0786731971211381,0.498702503117322,0.689737881663359
"CGREF1",40.7455820958418,-0.91107984345274,0.291260073148287,9.52296215479009e-05,0.00103465696925017
"CGRRF1",186.750323876768,0.0746723818166379,0.113910266207044,0.422895345732983,0.625627805390061
"CHAC1",137.194362982029,0.762847433073516,0.181365261902696,1.87497107756289e-06,3.58543623605842e-05
"CHAC2",55.4001906407503,0.0160911650189607,0.135670293156481,0.870500248102238,0.936527054416179
"CHADL",35.6829233047085,-0.0371198643519884,0.170317280729601,0.67865497457477,0.818676212993971
"CHAF1A",394.363765010324,0.0976423189250478,0.101076409968368,0.261455659691219,0.466765309761586
"CHAF1B",128.702064409689,-0.0382451432183847,0.118324500715304,0.685423596607753,0.823446937633548
"CHAMP1",525.993549103057,0.0645667558028245,0.087542482873509,0.410528547818682,0.615676747249878
"CHASERR",1253.58517509255,0.239299460573404,0.133180260317068,0.024441702883068,0.091240281707532
"CHCHD1",472.567843965683,-0.242635087473083,0.129555990267769,0.0211765172448913,0.081942929831034
"CHCHD10",4703.68764010716,-0.0558542844798383,0.102141948502206,0.51286828798931,0.701383324430357
"CHCHD3",1860.08511714821,0.115637268423029,0.0672416415053006,0.0706229241467286,0.19327816910958
"CHCHD4",239.433518764841,0.0780717829541722,0.0929588113972032,0.341122515242481,0.549991648906994
"CHCHD5",251.451827923244,-0.298980154866792,0.120013958359205,0.00330232443510324,0.0194970786654757
"CHCHD6",354.578457069627,0.000953629779577514,0.0883766444778107,0.998872069738883,0.99942024614299
"CHCHD7",568.759351491035,0.0916578167735551,0.0824973743991375,0.217405038442619,0.41168817601036
"CHD1",644.163826720758,0.103514471907385,0.118120340795372,0.28190568221719,0.4887553949884
"CHD1-DT",31.375810675081,-0.0232604656660775,0.168945631869511,0.786952211250955,0.888027290969358
"CHD1L",517.678923712974,-0.162112224275786,0.106720841109113,0.0817977787289662,0.214670218657624
"CHD2",2333.43436923165,0.183861225669018,0.109386793133651,0.0484478379153826,0.148445357027316
"CHD3",3644.63132115992,0.0718813313755309,0.0656733728197046,0.244149327656955,0.44648820636012
"CHD4",8407.40459588264,0.147309921761325,0.0634813042995062,0.0137038637425222,0.0589122849577536
"CHD6",1445.30966218111,0.153735014152827,0.122028484087258,0.121674717568352,0.281902617931799
"CHD7",1365.44039059345,0.195878230586654,0.121583025306794,0.0502621829874288,0.152377569715738
"CHD8",1887.58640408602,0.0260175677352156,0.100872434207752,0.76564610016278,0.875120866364105
"CHD9",1404.07128640546,0.0482210588553447,0.122256411927946,0.613988803695224,0.776880286692774
"CHDH",171.799881417062,-0.0212593361376323,0.12622090802898,0.804537488206935,0.897569112652695
"CHEK1",299.711400517119,0.151885032380668,0.105945568481667,0.0919455561214219,0.232987128482494
"CHEK2",217.756821210642,0.338266859550065,0.131343391815919,0.00210257804869041,0.0136524181266366
"CHERP",1157.74113172049,0.148290198090536,0.0866134890110633,0.0549454251935729,0.161954792729634
"CHFR",928.182911953374,0.0180214780152845,0.0788412060224376,0.80317183373523,0.897373496414139
"CHGB",16.9964531587102,0.0733234181023353,0.183785665248702,0.411990726644706,0.617218405383249
"CHI3L1",11.5480681410505,-0.824762307275258,0.665219470104562,0.00601388252709218,0.0309065724190618
"CHIC1",729.100415604363,0.212705539014229,0.108096795866907,0.021222154627652,0.082101962620664
"CHIC2",312.333232578142,-0.110149114022809,0.133091709828481,0.276593803947744,0.483437866030404
"CHID1",1296.27020996174,-0.1076649344718,0.0739505274671449,0.11780508121716,0.276064244317203
"CHKA",565.356635746703,-0.102894281154951,0.0906289933300403,0.201852597199979,0.392847066524757
"CHKA-DT",8.64930947581938,-0.0962766070479232,0.210740026123717,0.205231198093573,0.397285433227686
"CHKB",663.822973533105,0.00761295681628957,0.0754837122439279,0.900788773571964,0.951472502588786
"CHKB-CPT1B",361.711005988828,0.667638343274237,0.12667931915491,1.19704858386507e-08,4.1563548718079e-07
"CHKB-DT",35.1814662162029,-0.122670183292418,0.169141622876434,0.252772273142416,0.456928073684331
"CHM",1013.81604489841,0.14653752303145,0.102746837461129,0.0977877425351655,0.243560548321788
"CHML",743.159596421696,0.111271914403143,0.114354076422589,0.240121912268898,0.441309092039456
"CHMP1A",1920.48300815528,-0.00511830400055241,0.0740489362253142,0.939187990000263,0.97196285692819
"CHMP1B",1252.27586481844,0.152072129932064,0.0615606984495221,0.00908950094426183,0.0426365238780321
"CHMP1B2P",9.06401534218766,-1.17290263499817,0.56111563381018,0.00137695470330559,0.00969226092715877
"CHMP2A",1599.66016489579,-0.153040067670762,0.0798725793105147,0.0316360026066674,0.109467346433553
"CHMP2B",956.692737469999,0.129223315258588,0.0777861957087504,0.069684555714986,0.191666962579306
"CHMP3",2070.8706051623,0.189485986143645,0.0550483223077192,0.00032570554485698,0.00295932360947402
"CHMP4A",437.615462342468,-0.0911841559185399,0.0865400197973594,0.239549022755673,0.440614318418925
"CHMP4B",3296.2837432886,-0.00534084337071076,0.070416868922038,0.934475469563828,0.96953088197481
"CHMP4C",364.826969773462,0.194182445087376,0.110289195863363,0.0371874506341754,0.122938775945218
"CHMP5",1350.98353628561,-0.0823425499216712,0.077700121862754,0.244370086457689,0.44671128375299
"CHMP6",590.786159043746,-0.0411388789070709,0.0980557846255982,0.623397246370194,0.78395941514333
"CHMP7",917.072068221217,0.0258153727966605,0.0800213511060723,0.724413679075168,0.84902127984903
"CHN1",615.253064810121,0.524508251298445,0.0922209631857298,1.5807242715982e-09,6.94060729932318e-08
"CHN2",772.426788924328,0.314538084059718,0.0773555359137026,1.25447042858272e-05,0.000184799430399523
"CHODL",51.5559002603335,-0.00384784379089594,0.160629388221976,0.964375163333955,0.984233946669182
"CHORDC1",810.037455824576,0.307817932687301,0.112625553919464,0.00157880380092896,0.0108398118985972
"CHP1",2236.51970171099,-0.060050600548528,0.0664661746439187,0.333792141989682,0.542524694392934
"CHPF",8720.48537830589,-0.205390243508754,0.0696246314579053,0.00158738334587564,0.0108726745078296
"CHPF2",2146.04673113958,-0.16011681864596,0.0869447218681707,0.0400482268514651,0.12957832655035
"CHPT1",655.020330414508,0.0688173338561072,0.0792358872799465,0.34167164659834,0.55045655446694
"CHRAC1",317.660472845125,0.10747064415227,0.0946710250071289,0.195474682738815,0.3849066083319
"CHRD",17.071852594331,-0.0939847516902818,0.197720501632655,0.2849651025332,0.492304103922947
"CHRDL1",83.212630437419,-0.993091608043028,0.331257478066269,0.000132257990017442,0.00137108712860489
"CHRM1",5.55667755386608,-0.0790504180743179,0.203623257554825,0.257237792465077,0.462154301886308
"CHRM2",3004.82636228084,0.27379346895911,0.110143583328796,0.0039932821768573,0.0226311010586932
"CHRM3",174.784997748219,0.262071169293745,0.154648812874023,0.0253520463723139,0.0934811493834404
"CHRM4",31.6392951995907,0.508288817557949,0.441302209264833,0.0124028367366686,0.0543657176075442
"CHRNA1",26.1593270724506,1.24923118415001,0.310422427342897,3.02292303424613e-06,5.43045458684334e-05
"CHRNA10",11.0335933405904,-0.0106773554264516,0.178798559095921,0.885224276660295,0.942972703992393
"CHRNA3",33.927334536805,-0.359698509915251,0.378638973381535,0.0254184750685208,0.0936879001608683
"CHRNA5",25.7758339905473,-0.0169155729756326,0.168826010911345,0.844308685590147,0.920425703406397
"CHRNA7",13.4357908913015,-0.0368694977537755,0.188404426728094,0.571564932200583,0.74603917346878
"CHRNB1",390.877782075115,-0.117223263773483,0.0802884397503277,0.113115788775005,0.268573909822791
"CHRNE",7.14936553034814,-0.0154767956913992,0.18414656797884,0.813585042561718,0.902406285804521
"CHROMR",335.717860429527,0.0198007775177263,0.0905278955047201,0.806369010647898,0.898614883423919
"CHST1",64.6858459020868,-0.245973656690898,0.169673302160992,0.0420004828038521,0.133977911112976
"CHST10",396.874595735908,0.391945557514359,0.118244051707433,0.000162755304310743,0.00163387539122161
"CHST11",585.128554830403,-0.196575433990989,0.112809006783042,0.0398044008849062,0.129043299643002
"CHST12",545.751567194519,-0.285379128362132,0.095429946371142,0.000856715293487579,0.0065613800419942
"CHST13",22.3387337192173,0.286754777278628,0.320011441859316,0.0415931958343612,0.133171842945769
"CHST14",455.691797053258,-0.302143790525285,0.100599900193384,0.000777602779773705,0.00606590525489707
"CHST15",81.074933122109,-0.253413930808749,0.216040048873799,0.0526944827969362,0.157119366045257
"CHST2",113.734213132642,-0.616157770975063,0.175985342700878,3.92841712193411e-05,0.000493850352576706
"CHST3",940.628269096142,0.288912210307853,0.10398386715718,0.0015801495228628,0.0108399335868745
"CHST4",10.1174913230136,0.122480473145421,0.22629652828705,0.143238010036367,0.313701646677709
"CHST6",255.803517068483,0.150001072483453,0.0984596563130402,0.0796218462623327,0.210918025902123
"CHST7",917.748014951899,0.259623039980585,0.0992931553128542,0.00245820703663551,0.0154782336556688
"CHSY1",2432.50385833724,-0.259116065596783,0.0913974092536336,0.00168924696940458,0.0114280021228605
"CHSY3",331.406291688285,-0.0484573910322003,0.0964954636355893,0.563637242879835,0.740464613195077
"CHTF18",200.668577704354,-0.0396112887026951,0.123748290532441,0.685066136271282,0.8233195487879
"CHTF8",1188.90390144585,-0.0475838129768081,0.0998499344971389,0.558204678145089,0.736876260188918
"CHTOP",1962.97879905337,0.0555281766701188,0.0545606372190364,0.288596478829109,0.496454003615308
"CHUK",389.626753192799,-0.077000885905699,0.108538928972063,0.410115495589031,0.61534166247446
"CHURC1",1208.05676878747,0.00989838200344733,0.06730427887154,0.868970708030752,0.935428463039214
"CHURC1-FNTB",10.7391562673244,0.100256283531112,0.224419505961988,0.0921675107061857,0.233320776472838
"CIAO1",1711.26334813478,0.0779179402089446,0.0529414615611736,0.125889752022685,0.28850990769904
"CIAO2A",815.651942040926,-0.018918601334371,0.0845884992389286,0.814340111089269,0.902611512424751
"CIAO2B",838.481400954207,0.0191192375824611,0.10147626324543,0.81828630448938,0.904429599084309
"CIAO3",658.909186548559,-0.0757654439981729,0.0917462898747661,0.348042885830928,0.556192208894124
"CIAPIN1",1732.64164312232,0.0120050298653162,0.0671504778734921,0.860653640912224,0.931229401525338
"CIART",392.380194422136,-0.279393583365962,0.149569690227661,0.0169510957497665,0.0692514277581923
"CIB1",718.958950164257,-0.38796888991567,0.103769879020986,3.40244854686146e-05,0.000435908599240253
"CIB2",1859.64321088517,0.0909975174407614,0.0821055443397975,0.222836206322901,0.418729300133091
"CIBAR1",620.540900982319,0.174581302445896,0.101707030033835,0.0476863123135263,0.146879778419692
"CIC",3415.63434978848,-0.0234358716512923,0.0899891627840885,0.766675700885423,0.875910283504945
"CICP14",9.84046741294408,0.0514676770337948,0.187438945050521,0.494868691044994,0.686674435913472
"CIDECP1",25.5196333809174,-0.00512240522369997,0.195959770093005,0.748881801522232,0.863984170251096
"CIITA",36.9927681613426,-0.147057569541027,0.194706853376228,0.182374322830617,0.368373325145808
"CILK1",837.815126810827,0.00646837663132908,0.0894317510321525,0.928964688755728,0.966716192874824
"CILP",93.0655688249391,-0.121775037385238,0.159697168119779,0.261175446571453,0.466633464540997
"CILP2",38.1746852916753,-0.26241013211122,0.265162616819958,0.0522233899802182,0.156281410213755
"CINP",522.49533858455,-0.00164650425356602,0.0839220665569515,0.986093927846014,0.993895651589837
"CIP2A",256.612894129736,0.553300730997545,0.109983636413942,5.24463021858273e-08,1.54520131358569e-06
"CIPC",1451.51233079002,0.277514905083869,0.0826520534665694,0.000245587580177958,0.00232601011802056
"CIR1",573.520678778099,0.161691015574126,0.105579435680072,0.0748511091458505,0.201641534061509
"CIRBP",5734.76974595486,-0.059203826563595,0.0771669513687252,0.405660526297116,0.611737155778162
"CISD1",1455.3451142962,-0.0693433988037898,0.0738999519271996,0.306180212548747,0.515285146991054
"CISD2",894.681431248367,0.102134635759652,0.0854046923458086,0.164344414385349,0.343897103092072
"CISD3",421.993783355814,-0.101578875478382,0.10276727679745,0.243514089409314,0.445641869237683
"CISH",539.426813649233,-0.0900009356934224,0.0847541134622894,0.23925088931918,0.440244999265992
"CIT",402.689881413506,0.6456111594975,0.15799462623312,4.26585281127625e-06,7.2595745396037e-05
"CITED1",16.0693705305408,0.166474244582407,0.258412081272807,0.0890091562053817,0.22836131552338
"CITED2",3799.67597940432,0.533208314712344,0.147420549561446,3.24420913354502e-05,0.000420098376706008
"CITED4",1342.21220430571,0.217218640945295,0.145004116265274,0.0426600784021988,0.135437139048048
"CIZ1",1775.15660282916,0.0936250963302809,0.0631334462585187,0.113928658107938,0.270043163675655
"CKAP2",2022.78801365097,0.665846184666839,0.102564546739073,8.24509557360275e-12,6.32007537824042e-10
"CKAP2-DT",19.8819004985956,0.0812719765879611,0.176638032372614,0.396459883917236,0.602635013869658
"CKAP2L",310.007381239584,0.897391411373185,0.164224264770728,3.22482714468375e-09,1.3198444128355e-07
"CKAP4",5070.58762868451,-0.326957928343025,0.0814254026777119,1.81417022052979e-05,0.000254998751277264
"CKAP5",3830.25302406095,0.361380362174034,0.112460201617335,0.000227652587834555,0.00218706070840526
"CKB",5067.98106604249,0.0213951089351813,0.0706008298856591,0.749077318678292,0.864107078272617
"CKLF",120.620379536406,-0.0483735705641966,0.119718335176052,0.585393325641037,0.75607880090183
"CKLF-CMTM1",12.820628883877,-0.0702022900901369,0.184970883826178,0.418515701262158,0.622283980604278
"CKM",13968.974025836,-0.274297120151922,0.108807603476646,0.00404646931823568,0.0228537714539131
"CKMT1B",22.920922896254,-0.349346550400627,0.424525698263512,0.0257656062486935,0.0945150167918664
"CKMT2",4442.36875055603,-0.0695974432616783,0.0966197507255768,0.431197004073065,0.632543023089066
"CKMT2-AS1",64.0598679050067,0.0014711298460035,0.128012522012333,0.993324408491069,0.997459814021839
"CKS1B",567.063676899161,0.432991112790055,0.108404701619601,9.96673665662328e-06,0.000152278940978307
"CKS2",387.617331437354,0.504688256345038,0.115000889005945,1.43951291083384e-06,2.84288084683234e-05
"CLASP1",2546.18055505636,0.147825833440534,0.105217746948451,0.0989814357728081,0.245485902540458
"CLASP2",1582.71474957069,0.0846712557041599,0.0721155721702894,0.212996178871086,0.406305263187312
"CLASRP",605.943030544244,0.131333741824812,0.0831353730357687,0.0860779468706501,0.223279331644689
"CLBA1",134.874785474335,-0.46448648948666,0.124172926999166,2.49765615636056e-05,0.000335680533941773
"CLCA4-AS1",48.5241576249255,0.136243193613174,0.16198167340421,0.209474376874626,0.402057451210821
"CLCC1",1035.26831756976,0.0503062338711714,0.0724655439025242,0.455750971143317,0.65355014411277
"CLCF1",20.5684043920927,-0.691953482579992,0.434664246829342,0.00464559974406512,0.0253664048808144
"CLCN2",111.179253297288,-0.21361930220981,0.141500023449,0.0514845185461232,0.154915991433694
"CLCN3",2664.53115261268,-0.0858514818620188,0.0652743320613722,0.162874572511051,0.341755556275663
"CLCN4",1148.53721160172,-0.0492557270926325,0.0770406757652825,0.486694840441038,0.679921975718463
"CLCN5",2328.09494416795,-0.23146284686748,0.107820915721728,0.0126768874100172,0.0553390186407361
"CLCN6",1305.32505639971,0.300153292158972,0.0955939164861707,0.000510862265069604,0.00431481632549225
"CLCN7",1936.7906367681,0.0537159395519071,0.081027628619804,0.462222052319772,0.659475739176255
"CLCNKA",60.6043596215985,0.0367926739004965,0.150201488303058,0.707716175775472,0.837922327656458
"CLCNKB",366.309634436245,0.214989136894973,0.0956505792349341,0.0110218832736991,0.0496973749803632
"CLDN1",282.645713073531,0.394129609456402,0.152187903151998,0.00150872517592152,0.0104210914213136
"CLDN11",15.2964071672999,-0.104162906069502,0.200227774178131,0.254048357384835,0.458107534399089
"CLDN12",764.070546484469,0.0380670660730107,0.102026894396254,0.663295821419452,0.808816701537621
"CLDN14-AS1",21.2833558681053,-0.223551173908325,0.310059891421778,0.0557853052530732,0.163706461596407
"CLDN15",43.1269723048148,-0.163557889960947,0.196122613754548,0.150801715017863,0.325110597625211
"CLDN19",12.3374625435286,-0.0210226175895408,0.175234221374507,0.794253010219173,0.892389123621528
"CLDN2",5.27391929375785,-0.148849729857606,0.276981571400642,0.0190557743650132,0.07576240840947
"CLDN23",10.9677416150979,-0.0256862206678943,0.178947727006909,0.737958651597531,0.857302108496888
"CLDN3",66.6623101111986,-0.32785754870614,0.222115861713339,0.0217776575954055,0.0835187250160875
"CLDN4",28.5752016413449,-1.76965604386272,0.310933287313946,6.19947238312829e-10,2.97033144849632e-08
"CLDN6",619.243877951747,0.024576534364966,0.0923909695394349,0.785954464296313,0.88762119235362
"CLDN7",8.29174750445565,-0.0723983831646914,0.202884877258583,0.263961536025034,0.469852691213726
"CLDN9",42.2082527585309,0.264268830806958,0.236602325322388,0.0502526293962862,0.152375136737985
"CLDND1",1713.57068814546,-0.0659243654477156,0.0760984022251913,0.347534824826967,0.55577307117396
"CLDND2",9.91141896699357,-0.000751031587805961,0.184895043030887,0.988851853889277,0.995067588410581
"CLEC11A",564.54435081185,-0.0889940375329997,0.117708487784374,0.349060236569463,0.557222694617664
"CLEC12A-AS1",4.78555264494242,-0.122129734799366,0.247669476020031,0.0281736744498536,0.100783423135822
"CLEC16A",1112.41932285844,0.116557440878147,0.0901815833369145,0.14498277339564,0.316297439788606
"CLEC18A",13.6802829602322,-0.188127386682622,0.311277439344569,0.0370661083767994,0.122627267837656
"CLEC18B",16.4547949449412,-0.022082225677835,0.182957172209146,0.759199317268356,0.870907741400532
"CLEC2D",93.6216684137789,0.518199276865401,0.218982027615484,0.00163695734519325,0.0111619142007335
"CLEC2L",7.46037029253725,0.0709292760055262,0.20270669521591,0.264934524541225,0.470731656893876
"CLEC4C",11.1718172587959,-0.0758659113369896,0.198781606114259,0.304566616855412,0.513429326149883
"CLGN",851.811770394451,0.177576673061577,0.130252279020451,0.0855195539983101,0.222277116642159
"CLHC1",174.374461632046,-0.00723096408020329,0.119813053471058,0.938029915657374,0.971431255681354
"CLIC1",3385.88699854678,-0.258619344811216,0.107634607153777,0.00557475459808253,0.0292226342159701
"CLIC2",19.8530095084398,-0.0953090965023043,0.196739116717407,0.285371376274918,0.492592385192106
"CLIC3",13.9452822899576,-0.0673521882475702,0.195691009766077,0.354249775081235,0.561932526516725
"CLIC4",32380.1802010964,0.451248980875711,0.0900455392985872,1.12381544796928e-07,2.97654779703724e-06
"CLIC5",2419.23012694804,0.233255472884364,0.102691540622673,0.00914783927785137,0.0428716094653708
"CLINT1",1597.60331996584,0.109777752157703,0.0792760137340062,0.129353648011694,0.293638786865546
"CLIP1",1830.3236380021,0.192222857559949,0.114135438773952,0.0433030108258738,0.136969432149619
"CLIP2",499.806402590481,-0.654379862944505,0.151234327432397,1.3405977870544e-06,2.68267853626263e-05
"CLIP3",1187.94815528561,-0.104473881787415,0.0905937991399084,0.191466152406709,0.379908160254181
"CLIP4",1666.21017613393,0.225684043637454,0.0841095646788239,0.00327708481984854,0.0193796876074077
"CLK1",2416.34255070406,-0.13744450068357,0.12102213643462,0.15830951880074,0.335170739456934
"CLK2",882.517857122725,-0.0314314458507378,0.0683695516445079,0.623456562983622,0.783979509549126
"CLK3",1752.88066007717,0.0302590094391094,0.0739355088938095,0.658789999861832,0.805563816243108
"CLK4",698.280251457657,0.0682737981869795,0.119798005510085,0.474408894992674,0.670211394800271
"CLMN",98.0262919987142,-0.193838903705089,0.178081850654453,0.100831262329973,0.248235919372511
"CLMP",69.3748892356418,-0.735311534847395,0.238886915419521,0.000135044848919798,0.00139597789540522
"CLN3",595.636788689625,-0.130844644023635,0.0827232178797347,0.0821376405751708,0.215374680099267
"CLN5",458.682977333882,-0.141052005160918,0.0853811874154033,0.0644020559120595,0.181582479964021
"CLN6",440.913780245209,0.0344781688110334,0.0830721676183205,0.646482488206418,0.797903268858163
"CLN8",730.177037471564,-0.156480158443755,0.0748077969388541,0.0232531813096604,0.0876902334566931
"CLN8-AS1",244.074189087829,-0.256060203188985,0.147489448537234,0.0251105202922877,0.0928518006702719
"CLNS1A",860.81951586716,-0.0319573960694837,0.0632808302004793,0.592374101119536,0.761113078692832
"CLOCK",1644.96675598389,0.227088891106074,0.123687398404791,0.0245671802406336,0.0915198291913224
"CLP1",253.284877918749,-0.0369233308845516,0.113498621562225,0.690198191454275,0.826757070812332
"CLPB",854.42636537286,0.00261380671272259,0.0713605577144396,0.978640210231254,0.990688382936955
"CLPP",1061.0682988578,-0.187824296940125,0.0843732980872598,0.0138754530999971,0.0594099281843663
"CLPTM1",2876.60571688732,-0.0805183242299045,0.0556570434270243,0.129994736293032,0.294687315731949
"CLPTM1L",1888.6848043083,-0.102043033865972,0.0545708474280126,0.0538381008408781,0.159321322462209
"CLPX",1858.55534996497,0.214558845522457,0.0818146783766743,0.00391344743475719,0.0222693501399049
"CLSPN",200.03386260635,0.0010005050438368,0.106791467654078,0.991892121911653,0.996459418326704
"CLSTN1",4042.69743958413,-0.16102713033786,0.0804763078087207,0.0264712293148448,0.0961575378123578
"CLSTN2",2520.98625174127,-0.00754048866196231,0.105504997969793,0.931258515990165,0.967742793788033
"CLSTN3",1268.42316609191,-0.425021503606944,0.0869931829700974,1.72531343779559e-07,4.4021043850102e-06
"CLTA",2033.54497225764,-0.163578344617262,0.0725700031174016,0.0154697795666099,0.0645704458606307
"CLTB",3751.88559652656,0.00482574926190807,0.0780977579392634,0.950146555726676,0.977710534305778
"CLTC",11568.391691556,-0.0455271296277384,0.0728140758248204,0.514075258011844,0.702001453860265
"CLTCL1",318.616194625774,0.209658532331354,0.119121289521315,0.0334920529012352,0.114035617726961
"CLTRN",16.659892284876,0.0645419708781094,0.18885240162855,0.421555321698107,0.624787413188629
"CLU",1413.80948953717,-0.0682913144145053,0.0947976105442722,0.410060738041228,0.61534166247446
"CLUAP1",390.028566940082,0.179714885766229,0.104752798789852,0.0452825882448261,0.141625522363227
"CLUH",2420.30189641606,0.21306396665886,0.0818310121787363,0.00433003752216112,0.0239982778112422
"CLUL1",32.9431390513059,-0.125610985486338,0.176283591695667,0.241397176317954,0.442798105819488
"CLVS2",4.58837874463708,-0.0898180411225011,0.220792113558354,0.0729555469902282,0.197956691982563
"CLYBL",185.416939716,-0.105271925947014,0.100949753533984,0.226608452102711,0.423355044773112
"CMAHP",33.1639553211679,-0.0404349790002878,0.158101734784859,0.673453729273779,0.815395663079798
"CMAS",987.271254844372,-0.079505678910535,0.0691244984966318,0.218424500147558,0.413186155774268
"CMBL",238.001008631375,-0.534423970181323,0.123388794243269,1.97683401141398e-06,3.75639992294946e-05
"CMC1",349.216135776766,-0.10925898250285,0.0997091648914273,0.203773080614567,0.395310651287703
"CMC2",842.790085986083,0.115888082491589,0.103340268089051,0.190527802299033,0.37887742591948
"CMC4",283.312812957703,-0.0475760416923887,0.120745539587282,0.617574467857558,0.779209459451295
"CMIP",1362.98871483376,-0.0954912494497205,0.0727610805388946,0.155800527557494,0.331697251208081
"CMKLR1",83.0758283984533,0.214754662169833,0.163599164293567,0.0658979409869769,0.184677575903085
"CMKLR2",169.25149082075,-0.0333018078170038,0.129615198124734,0.731139363839512,0.853475581845311
