"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NFKBIE",263.558404141666,-0.0386815332002651,0.152768157440843,-0.253204161444729,0.80011045090968,0.870888609344398
"NFKBIL1",534.884457200883,-0.323118134340719,0.10758324061368,-3.00342444136818,0.0026695982936824,0.0099964879181773
"NFKBIZ",625.283082343828,-0.175737805733863,0.111178400176993,-1.58068298746962,0.113950540162699,0.215061582842277
"NFRKB",578.977456570159,0.149396926491679,0.114230851092859,1.30785094448989,0.190923870912042,0.31972490752621
"NFS1",467.504276228132,-0.159023321737477,0.103777451734627,-1.53234945625878,0.125436222929886,0.231395130039344
"NFU1",607.084695308244,0.060162971738186,0.0860766061095106,0.698946838838464,0.484585254249572,0.623998718631058
"NFX1",1168.20227633314,-0.301442541927616,0.0668028115269137,-4.51242298097244,6.40912113020524e-06,5.18519683566247e-05
"NFXL1",185.798024158252,-0.0286640533905428,0.131655572587274,-0.217720016154588,0.827647267132531,0.890615612541044
"NFYA",779.366795743752,-0.190246910093293,0.076318254291577,-2.49281003423437,0.0126736631860206,0.036954636852855
"NFYB",530.707497215125,0.244573265655607,0.128620923866172,1.90150450101012,0.0572359635119728,0.125960897801896
"NFYC",1821.72846772958,-0.339818237571754,0.0632598197815406,-5.37178636842899,7.79604375477923e-08,9.89687238764605e-07
"NFYC-AS1",51.2486745572963,0.721473430963996,0.267153263996202,2.7005974779116,0.00692150508885493,0.0223829150978523
"NGDN",341.320223179421,-0.409679296648576,0.113592475464553,-3.60657072550918,0.000310270319097678,0.00158062238030893
"NGEF",29.9927212341649,-0.625911669368403,0.324734119586516,-1.9274589013479,0.0539224651967036,0.120026749773393
"NGF",8.05895213387432,0.124108543498616,0.559271468625436,0.221911094094692,0.824383094004114,0.887954475737955
"NGFR",616.565802912295,-0.718284041526556,0.167545438332379,-4.28709995733585,1.8102085107112e-05,0.000131196602398901
"NGLY1",1706.04827798593,-0.310538529156551,0.0794938484527964,-3.90644729372926,9.36630616237191e-05,0.000559750507027776
"NGRN",1772.44269808107,0.1980665534214,0.0658323764940858,3.00864960327225,0.00262411570609419,0.00985882723224173
"NHEJ1",349.474305070622,0.0410234464864329,0.0798178068794721,0.513963588956783,0.607277447701521,0.729165413878523
"NHERF1",228.948795170971,-0.0713276926677583,0.157434761658876,-0.453061902696615,0.650504167379958,0.763338115458189
"NHERF2",675.93519798482,0.245072378891654,0.0999156367205606,2.45279304556764,0.014175186626495,0.0405999249641063
"NHLRC1",71.2631314862537,-0.454604322756597,0.191812520513412,-2.37004509163316,0.0177859159663334,0.0489973978898712
"NHLRC2",1201.79263050182,0.11197256347447,0.107187062286327,1.04464625754329,0.296186491939667,0.440662360324745
"NHLRC3",628.654294770888,-0.266010762631742,0.0684405026102425,-3.886744726973,0.000101597495521103,0.000600389153297862
"NHLRC4",24.3355327618838,0.392422443351713,0.375276209031944,1.04568963847721,0.295704348217118,0.440198457805107
"NHP2",1003.79722319336,0.0899990116878388,0.0958722711891333,0.93873870485755,0.347864916183487,0.494023891800854
"NHS",144.090268118395,-1.64801403505254,0.215075185898846,-7.66250196723127,1.82345338455247e-14,7.18655157441267e-13
"NHSL1",246.099338028532,0.569117564279578,0.134098151452207,4.24403735708774,2.19533781073682e-05,0.000155435072392286
"NHSL1-AS1",22.2636476116183,-0.194246152870665,0.285402076279654,-0.680605254883748,0.496121300978045,0.634084664030862
"NHSL2",486.427850339983,0.69945002723568,0.153755731265585,4.54909889523082,5.38761208029975e-06,4.44625467758314e-05
"NIBAN1",4252.37902777417,-0.130132698743208,0.102954630187166,-1.26398102257892,0.206236838520965,0.338673239728056
"NIBAN2",4991.51067846362,-0.400326553093858,0.0721473617916209,-5.54873446724357,2.87744805328649e-08,3.98263468125115e-07
"NICN1",646.905164284406,0.380456156585899,0.0945539162049986,4.02369538836495,5.72920102702143e-05,0.000360616724352184
"NID1",7688.83100339104,-0.158304072392721,0.101855239059337,-1.55420647827943,0.120135172732111,0.224230837259997
"NID2",5906.18870926271,0.409849747715589,0.078474100554781,5.22273902877654,1.7629576686705e-07,2.05674603201581e-06
"NIF3L1",388.275280918474,0.138803400492526,0.100646170882633,1.37912251678596,0.167856982516823,0.289856129603792
"NIFK",412.897502917316,0.0408174352264997,0.113013870725977,0.361171907167652,0.717970941567417,0.813739385561968
"NIFK-AS1",85.7318006794405,0.717637800366668,0.174574715603538,4.11077742779451,3.94329172851348e-05,0.00025845705568409
"NIM1K",66.0116209726126,0.198752810875182,0.221186086042357,0.898577367281234,0.368877818482869,0.5158073538189
"NIN",1700.49902187394,0.225942417004362,0.148133184090129,1.52526537785681,0.12719291963189,0.233833324811066
"NINJ1",330.715493014161,0.202693909896547,0.0958157620286204,2.11545476031388,0.0343912068080905,0.0836482335481596
"NINJ2",15.5718301866802,-0.981869062262042,0.3726049358818,-2.63514776029032,0.0084100663764388,0.0263305816458598
"NINJ2-AS1",136.784481975548,-0.380748416025376,0.16046284413028,-2.37281358241566,0.0176531710744001,0.0487030447973003
"NINL",1311.96099081117,0.0343494273548782,0.0932094708974823,0.368518638976697,0.712486549656098,0.809806589801383
"NIP7",220.173513450069,0.311945820620381,0.123822898940454,2.51929023863668,0.0117591681906221,0.034741687500956
"NIPA1",999.106501449445,-0.0526500824429277,0.0798460393877531,-0.659395041340062,0.509642125505367,0.646070501078633
"NIPA2",1226.49464960578,0.174886201621812,0.0632189082843043,2.76635909046902,0.00566860768570131,0.0189023249832879
"NIPAL1",120.19723068082,0.985864025400199,0.14479079876438,6.80888588096339,9.83574594101835e-12,2.5060372404651e-10
"NIPAL2",571.150055623988,0.138499589172245,0.0899890564399168,1.53907146770361,0.123786849749222,0.229248987711244
"NIPAL3",1036.56256153116,-0.217221394643235,0.0799528702671792,-2.71686799882662,0.00659028858878932,0.0214498597645194
"NIPAL4",351.671148645204,-2.29798496633675,0.25278239235773,-9.09076358089337,9.83459108390376e-20,8.01386273458644e-18
"NIPBL",1621.03643366255,-0.0328643071581374,0.143021333635163,-0.229786048855982,0.818258026075945,0.884384946773189
"NIPBL-DT",473.439281646121,1.26195950021058,0.126760846459885,9.95543604712315,2.3877381866142e-23,3.19956917006303e-21
"NIPSNAP1",1413.46461141786,-0.305059464045219,0.0711277302009724,-4.28889637252966,1.79563121195235e-05,0.000130506101342781
"NIPSNAP2",3543.37132178651,0.127796309764743,0.0606003026666566,2.10883946352068,0.0349584409626874,0.0846924061892347
"NIPSNAP3A",996.064947617241,0.137231370411973,0.0841122130478563,1.63152728289166,0.102779107838849,0.198937947871257
"NIPSNAP3B",372.908259503785,0.199274961122304,0.139174645966396,1.4318337922729,0.1521913937773,0.268599250090864
"NISCH",4431.11840457986,0.19929058439563,0.0841354519934894,2.36868739245677,0.0178513346284518,0.0491387122077887
